feature,mean_importance
V5,-0.0021639282114751914
Time,0.0
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V23,0.0
V22,0.0
V21,0.0
V20,0.0
V19,0.0
V18,0.0
V16,0.0
V15,0.0
Amount,0.0
V13,0.0
V12,0.0
V11,0.0
V9,0.0
V8,0.0
V6,0.0
V3,0.0
V2,0.0
V1,0.0
V28,0.0
V7,0.0007659022186856934
V10,0.026761100749691007
V4,0.03342155462401405
V14,0.2773431481420291
V17,0.348775135627576
